feature_name,importance,absolute_importance,direction,odds_ratio,feature_group,is_geo_feature,is_temporal_feature,is_behavioral_feature,is_risk_feature
merchant_city_Lawton,-0.17528836507736925,0.17528836507736925,negative,0.8392149855793904,geographic,True,False,False,False
merchant_city_Oviedo,-0.175157004121446,0.175157004121446,negative,0.8393252329030596,geographic,True,False,False,False
merchant_city_Fenton,-0.17512175534060595,0.17512175534060595,negative,0.8393548186156748,geographic,True,False,False,False
merchant_city_Leland,-0.17508037987610872,0.17508037987610872,negative,0.8393895480296408,geographic,True,False,False,False
merchant_city_San Angelo,-0.17428209272541526,0.17428209272541526,negative,0.8400598894471308,geographic,True,False,False,False
merchant_city_Madison,-0.17420682949511673,0.17420682949511673,negative,0.8401231174473968,geographic,True,False,False,False
merchant_city_Nevada,-0.17312106806858105,0.17312106806858105,negative,0.841035786102412,geographic,True,False,False,False
merchant_city_Fuquay Varina,-0.1728618394053394,0.1728618394053394,negative,0.8412538349460158,geographic,True,False,False,False
merchant_city_Washington,-0.17023193189754832,0.17023193189754832,negative,0.8434691665042013,geographic,True,False,False,False
merchant_city_Dinuba,-0.17016154300727343,0.17016154300727343,negative,0.8435285394523862,geographic,True,False,False,False
merchant_city_Bernalillo,-0.16973426658987076,0.16973426658987076,negative,0.8438890363151197,geographic,True,False,False,False
merchant_city_Amarillo,-0.16969674923197925,0.16969674923197925,negative,0.8439206973960323,geographic,True,False,False,False
merchant_city_Asheville,-0.1695217286730728,0.1695217286730728,negative,0.8440684137944894,geographic,True,False,False,False
merchant_city_Woodinville,-0.1692147660282057,0.1692147660282057,negative,0.8443275510379286,geographic,True,False,False,False
merchant_city_Oceanside,-0.16907841989889302,0.16907841989889302,negative,0.8444426796798786,geographic,True,False,False,False
merchant_city_Bartlesville,-0.1684229645181354,0.1684229645181354,negative,0.8449963556131285,geographic,True,False,False,False
merchant_city_Fremont,-0.16818149886969408,0.16818149886969408,negative,0.8452004178420848,geographic,True,False,False,False
merchant_city_Greeley,-0.16763762862229703,0.16763762862229703,negative,0.8456602222280653,geographic,True,False,False,False
merchant_city_Garner,-0.16744562240138114,0.16744562240138114,negative,0.8458226098407312,geographic,True,False,False,False
merchant_city_San Rafael,-0.1666956884225267,0.1666956884225267,negative,0.8464571588611307,geographic,True,False,False,False
merchant_city_Pasadena,-0.1665669013366146,0.1665669013366146,negative,0.8465661786319885,geographic,True,False,False,False
merchant_city_Grand Forks,-0.16452907563535574,0.16452907563535574,negative,0.84829309192515,geographic,True,False,False,False
merchant_city_Vanceboro,-0.16421919857920894,0.16421919857920894,negative,0.8485559992235915,geographic,True,False,False,False
merchant_city_Victor,-0.16400160321114496,0.16400160321114496,negative,0.8487406611686288,geographic,True,False,False,False
merchant_city_Wheeling,-0.1636650000603756,0.1636650000603756,negative,0.8490263980366314,geographic,True,False,False,False
merchant_city_Seligman,-0.1633261540307021,0.1633261540307021,negative,0.8493141360073755,geographic,True,False,False,False
merchant_city_Bowling Green,-0.16261072810534977,0.16261072810534977,negative,0.8499219747649202,geographic,True,False,False,False
merchant_city_Como,-0.16255796379789308,0.16255796379789308,negative,0.8499668214924537,geographic,True,False,False,False
merchant_city_Delphos,-0.1621131028615603,0.1621131028615603,negative,0.850345022645737,geographic,True,False,False,False
previous_amount,0.16179073100538033,0.16179073100538033,positive,1.175614195976214,temporal,False,True,False,True
merchant_city_Leander,-0.1614727316093361,0.1614727316093361,negative,0.8508897335426965,geographic,True,False,False,False
merchant_city_Sedona,-0.16142564642138055,0.16142564642138055,negative,0.8509297987889622,geographic,True,False,False,False
merchant_city_Osprey,-0.16037983758136448,0.16037983758136448,negative,0.8518201741948525,geographic,True,False,False,False
merchant_city_Plymouth,-0.16029072581888787,0.16029072581888787,negative,0.8518960847741006,geographic,True,False,False,False
merchant_city_Clever,-0.16005095249019946,0.16005095249019946,negative,0.852100371224286,geographic,True,False,False,False
longitude,-0.1595479332752094,0.1595479332752094,negative,0.852529101904957,geographic,True,False,False,False
birth_month,0.15949117078128752,0.15949117078128752,positive,1.1729139062616014,temporal,False,True,False,False
merchant_city_Cuyahoga Falls,-0.15878053996776711,0.15878053996776711,negative,0.8531835781203745,geographic,True,False,False,False
merchant_city_Nixa,-0.15822853086764588,0.15822853086764588,negative,0.8536546732320028,geographic,True,False,False,False
merchant_city_Kansas City,-0.15767778110394765,0.15767778110394765,negative,0.8541249528328675,geographic,True,False,False,False
merchant_city_Trinidad,-0.15756076315939,0.15756076315939,negative,0.8542249066273231,geographic,True,False,False,False
"mcc_description_Tools, Parts, Supplies Manufacturing",0.15724788666776177,0.15724788666776177,positive,1.170285676164738,risk,False,False,False,True
mcc_3058,0.15724788666776177,0.15724788666776177,positive,1.170285676164738,risk,False,False,False,True
merchant_city_Grenada,-0.15639599831911308,0.15639599831911308,negative,0.8552204574429914,geographic,True,False,False,False
merchant_city_Chardon,-0.15569288598782283,0.15569288598782283,negative,0.8558219849385098,geographic,True,False,False,False
merchant_city_Nashport,-0.15543282368296968,0.15543282368296968,negative,0.8560445809196143,geographic,True,False,False,False
merchant_city_Lakewood,-0.15530754306688183,0.15530754306688183,negative,0.8561518334303007,geographic,True,False,False,False
merchant_city_Williamstown,-0.15492610148058633,0.15492610148058633,negative,0.8564784676357284,geographic,True,False,False,False
merchant_city_Mineola,-0.1541835851965642,0.1541835851965642,negative,0.8571146530046313,geographic,True,False,False,False
merchant_city_Melbourne,-0.15376152733537007,0.15376152733537007,negative,0.8574764813327506,geographic,True,False,False,False
merchant_city_Cedar Falls,-0.15331478182197214,0.15331478182197214,negative,0.8578596406846183,geographic,True,False,False,False
merchant_city_Raleigh,-0.1530405247592173,0.1530405247592173,negative,0.858094947015665,geographic,True,False,False,False
merchant_city_Birmingham,-0.15279344032147799,0.15279344032147799,negative,0.8583069951189898,geographic,True,False,False,False
merchant_city_Bountiful,-0.1525146063894751,0.1525146063894751,negative,0.8585463536023871,geographic,True,False,False,False
merchant_city_Holland,-0.15231019629028988,0.15231019629028988,negative,0.8587218670854352,geographic,True,False,False,False
merchant_city_Ontario,-0.15208822888956508,0.15208822888956508,negative,0.858912496502193,geographic,True,False,False,False
merchant_city_Van Buren,-0.15174438035476054,0.15174438035476054,negative,0.8592078830868525,geographic,True,False,False,False
merchant_city_San Mateo,-0.15089280919267153,0.15089280919267153,negative,0.8599398713681495,geographic,True,False,False,False
merchant_city_De Land,-0.15062699186036468,0.15062699186036468,negative,0.8601684886745761,geographic,True,False,False,False
merchant_city_Torrance,-0.1505517068238836,0.1505517068238836,negative,0.8602332489283342,geographic,True,False,False,False
merchant_city_South Houston,-0.15050931135772957,0.15050931135772957,negative,0.8602697196910158,geographic,True,False,False,False
merchant_city_Bedford,-0.15003839420750753,0.15003839420750753,negative,0.8606749308587908,geographic,True,False,False,False
merchant_city_Washington Court House,-0.14955815702779746,0.14955815702779746,negative,0.8610883582238839,geographic,True,False,False,False
merchant_city_Skiatook,-0.1476149894590741,0.1476149894590741,negative,0.8627632239407508,geographic,True,False,False,False
merchant_city_Irving,-0.14758809234195538,0.14758809234195538,negative,0.8627864300963187,geographic,True,False,False,False
merchant_city_Miltona,-0.1474507876126067,0.1474507876126067,negative,0.86290490288684,geographic,True,False,False,False
merchant_city_Shreveport,-0.14738399827718085,0.14738399827718085,negative,0.862962537656512,geographic,True,False,False,False
merchant_city_North Bend,-0.14717072457118735,0.14717072457118735,negative,0.8631466045026631,geographic,True,False,False,False
merchant_city_Gresham,-0.14696289474272572,0.14696289474272572,negative,0.8633260107557538,geographic,True,False,False,False
merchant_city_Morristown,-0.1466129756142483,0.1466129756142483,negative,0.8636281579014793,geographic,True,False,False,False
merchant_city_Palm Bay,-0.1465070256480308,0.1465070256480308,negative,0.8637196641230883,geographic,True,False,False,False
merchant_city_Lucedale,-0.1463912884640029,0.1463912884640029,negative,0.8638196343898304,geographic,True,False,False,False
merchant_city_El Cajon,-0.14610831970526103,0.14610831970526103,negative,0.8640641029464013,geographic,True,False,False,False
merchant_city_Emmetsburg,-0.1460064254759234,0.1460064254759234,negative,0.864152150577966,geographic,True,False,False,False
merchant_city_Southaven,-0.14579193303572208,0.14579193303572208,negative,0.864337524561397,geographic,True,False,False,False
merchant_city_Stanwood,-0.14569799734051384,0.14569799734051384,negative,0.8644187205212011,geographic,True,False,False,False
latitude,0.1453030054078973,0.1453030054078973,positive,1.1563899095842294,geographic,True,False,False,False
merchant_city_Rancho Cucamonga,-0.14391932139501737,0.14391932139501737,negative,0.8659576094929136,geographic,True,False,False,False
merchant_city_San Benito,-0.1435682712713812,0.1435682712713812,negative,0.8662616573836921,geographic,True,False,False,False
merchant_city_Sanford,-0.1435651489136812,0.1435651489136812,negative,0.8662643621666709,geographic,True,False,False,False
merchant_city_Vienna,-0.1430802295765505,0.1430802295765505,negative,0.8666845323730482,geographic,True,False,False,False
merchant_city_Longwood,-0.14252013232205174,0.14252013232205174,negative,0.8671700959688715,geographic,True,False,False,False
merchant_city_Milpitas,-0.14177336654341569,0.14177336654341569,negative,0.8678179107736562,geographic,True,False,False,False
merchant_city_Jefferson,-0.14175264727599646,0.14175264727599646,negative,0.8678358915112939,geographic,True,False,False,False
merchant_city_Belfair,-0.14170076813114119,0.14170076813114119,negative,0.8678809152631071,geographic,True,False,False,False
merchant_city_Beaufort,-0.1413817745221194,0.1413817745221194,negative,0.8681578078896091,geographic,True,False,False,False
merchant_city_Watsonville,-0.14131447039237352,0.14131447039237352,negative,0.8682162404617059,geographic,True,False,False,False
merchant_city_Woodway,-0.1411556741665476,0.1411556741665476,negative,0.8683541208710465,geographic,True,False,False,False
merchant_city_The Colony,-0.14064089422770926,0.14064089422770926,negative,0.8688012472282439,geographic,True,False,False,False
merchant_city_Montgomery,-0.140337915079145,0.140337915079145,negative,0.8690645157708262,geographic,True,False,False,False
merchant_city_Honolulu,-0.1399889133837451,0.1399889133837451,negative,0.8693678736933776,geographic,True,False,False,False
merchant_state_DC,-0.1384327080829028,0.1384327080829028,negative,0.8707218418397541,geographic,True,False,False,False
merchant_city_Euclid,-0.13837569411789552,0.13837569411789552,negative,0.8707714865595835,geographic,True,False,False,False
merchant_city_Big Bear Lake,-0.13725759717796118,0.13725759717796118,negative,0.8717456379904692,geographic,True,False,False,False
merchant_city_North Little Rock,-0.13713808037030828,0.13713808037030828,negative,0.8718498324725792,geographic,True,False,False,False
merchant_city_Tempe,-0.1367151869973926,0.1367151869973926,negative,0.8722186099601913,geographic,True,False,False,False
merchant_city_Sedro Woolley,-0.13666971281443055,0.13666971281443055,negative,0.8722582742906881,geographic,True,False,False,False
merchant_city_Alsip,-0.13663800471284726,0.13663800471284726,negative,0.8722859323831468,geographic,True,False,False,False
merchant_city_Cordova,-0.13589075238531634,0.13589075238531634,negative,0.872937993673209,geographic,True,False,False,False
merchant_city_Arcadia,-0.1346389874166268,0.1346389874166268,negative,0.874031391069034,geographic,True,False,False,False
merchant_city_Waipahu,-0.13463171916696312,0.13463171916696312,negative,0.8740377437704847,geographic,True,False,False,False
merchant_city_Orrville,-0.1329502416728404,0.1329502416728404,negative,0.8755086548710372,geographic,True,False,False,False
merchant_city_Rochelle,-0.13279827427465318,0.13279827427465318,negative,0.8756417137534583,geographic,True,False,False,False
merchant_city_Cocoa,-0.13276895839018413,0.13276895839018413,negative,0.8756673843410512,geographic,True,False,False,False
merchant_city_Riverdale,-0.13181927377921496,0.13181927377921496,negative,0.8764993871879054,geographic,True,False,False,False
merchant_city_Lansing,-0.13134137124103237,0.13134137124103237,negative,0.8769183685779186,geographic,True,False,False,False
merchant_city_Warsaw,-0.13082802480578976,0.13082802480578976,negative,0.8773686470609656,geographic,True,False,False,False
merchant_city_Somerset,-0.13073291437921983,0.13073291437921983,negative,0.8774520979357079,geographic,True,False,False,False
merchant_city_Berkeley Heights,-0.13047961344835554,0.13047961344835554,negative,0.8776743855205414,geographic,True,False,False,False
merchant_city_Douglas,-0.1302336540039233,0.1302336540039233,negative,0.8778902843748891,geographic,True,False,False,False
merchant_city_Chillicothe,-0.13015252237181876,0.13015252237181876,negative,0.8779615119358343,geographic,True,False,False,False
merchant_city_Laurel,-0.12969129659174555,0.12969129659174555,negative,0.8783665438174437,geographic,True,False,False,False
merchant_city_Lewis Center,-0.12966446755324018,0.12966446755324018,negative,0.8783901098633955,geographic,True,False,False,False
merchant_city_Leesburg,-0.12943327037267738,0.12943327037267738,negative,0.8785932146579534,geographic,True,False,False,False
merchant_city_Duluth,-0.12814957215834444,0.12814957215834444,negative,0.8797217874171732,geographic,True,False,False,False
merchant_city_Pensacola,-0.12773897315044558,0.12773897315044558,negative,0.8800830744772921,geographic,True,False,False,False
merchant_city_Kailua,-0.1273298421546556,0.1273298421546556,negative,0.8804432174097255,geographic,True,False,False,False
"mcc_description_Furniture, Home Furnishings, and Equipment Stores",0.12726961317344834,0.12726961317344834,positive,1.1357231824379954,risk,False,False,False,True
mcc_5712,0.12726961317344834,0.12726961317344834,positive,1.1357231824379954,risk,False,False,False,True
merchant_city_Walterboro,-0.12606808152563592,0.12606808152563592,negative,0.8815548271427612,geographic,True,False,False,False
merchant_city_Palm Coast,-0.12590453381558755,0.12590453381558755,negative,0.881699015206515,geographic,True,False,False,False
merchant_city_Crown Point,-0.1258787365497932,0.1258787365497932,negative,0.8817217609237483,geographic,True,False,False,False
merchant_city_Rialto,-0.12572789805819695,0.12572789805819695,negative,0.8818547685352551,geographic,True,False,False,False
merchant_city_Kissimmee,-0.12530774539185743,0.12530774539185743,negative,0.8822253600146269,geographic,True,False,False,False
merchant_city_Sherman,-0.12516557988341118,0.12516557988341118,negative,0.8823507909472624,geographic,True,False,False,False
merchant_city_Highland,-0.1250499463752301,0.1250499463752301,negative,0.8824528261638974,geographic,True,False,False,False
merchant_city_Los Altos,-0.12498739226557111,0.12498739226557111,negative,0.8825080289413164,geographic,True,False,False,False
merchant_city_Kaneohe,-0.12456213823361353,0.12456213823361353,negative,0.8828833988469847,geographic,True,False,False,False
merchant_city_Bloomington,-0.12443542561750649,0.12443542561750649,negative,0.8829952784002959,geographic,True,False,False,False
merchant_city_Palm Beach Gardens,-0.12441150138496025,0.12441150138496025,negative,0.8830164036373751,geographic,True,False,False,False
merchant_city_Olathe,-0.12379891634769154,0.12379891634769154,negative,0.8835574919882992,geographic,True,False,False,False
merchant_city_Leakesville,-0.12276550660712432,0.12276550660712432,negative,0.8844710408607217,geographic,True,False,False,False
merchant_city_Celeste,-0.12258461699624221,0.12258461699624221,negative,0.8846310469544233,geographic,True,False,False,False
merchant_city_Alcoa,-0.12254466802699526,0.12254466802699526,negative,0.8846663877588226,geographic,True,False,False,False
merchant_city_Grover Hill,-0.12246987499331917,0.12246987499331917,negative,0.884732557116227,geographic,True,False,False,False
merchant_city_Garden Grove,-0.12189085149803036,0.12189085149803036,negative,0.8852449863938231,geographic,True,False,False,False
merchant_city_Gunter,-0.12176557493943267,0.12176557493943267,negative,0.8853558937861375,geographic,True,False,False,False
merchant_city_Carthage,-0.121636144313709,0.121636144313709,negative,0.8854704933696463,geographic,True,False,False,False
merchant_city_Cancun,-0.12160445887011788,0.12160445887011788,negative,0.8854985503395121,geographic,True,False,False,False
merchant_city_Texarkana,-0.12159254608596902,0.12159254608596902,negative,0.8855090991554392,geographic,True,False,False,False
merchant_city_Bullock,-0.12149520965395649,0.12149520965395649,negative,0.885595295646627,geographic,True,False,False,False
merchant_city_Chattanooga,-0.12142295534190085,0.12142295534190085,negative,0.8856592860372366,geographic,True,False,False,False
merchant_city_Council Hill,-0.12135257669482159,0.12135257669482159,negative,0.885721619733016,geographic,True,False,False,False
merchant_city_Texas City,-0.12090637719776264,0.12090637719776264,negative,0.8861169164583167,geographic,True,False,False,False
merchant_city_Aberdeen,-0.12039866329043011,0.12039866329043011,negative,0.8865669245683464,geographic,True,False,False,False
merchant_city_Springboro,-0.12015698193137594,0.12015698193137594,negative,0.8867812171617881,geographic,True,False,False,False
merchant_city_Olga,-0.11994320075726847,0.11994320075726847,negative,0.8869708145570242,geographic,True,False,False,False
merchant_city_Crumpler,-0.11960085121782628,0.11960085121782628,negative,0.8872745205907305,geographic,True,False,False,False
merchant_city_Mount Pleasant,-0.11958769450278234,0.11958769450278234,negative,0.8872861942855573,geographic,True,False,False,False
merchant_city_Pinehurst,-0.11946815056540634,0.11946815056540634,negative,0.8873922703110481,geographic,True,False,False,False
merchant_city_Pryor,-0.1194151900044869,0.1194151900044869,negative,0.8874392683479496,geographic,True,False,False,False
merchant_city_Cypress,-0.11929431384205921,0.11929431384205921,negative,0.8875465450845647,geographic,True,False,False,False
merchant_city_Portland,-0.11870392517582143,0.11870392517582143,negative,0.8880706972170554,geographic,True,False,False,False
merchant_city_Elko,-0.11760733734915206,0.11760733734915206,negative,0.8890450788827404,geographic,True,False,False,False
merchant_city_Mobile,-0.11758118921256358,0.11758118921256358,negative,0.8890683260588302,geographic,True,False,False,False
merchant_city_Almont,-0.11737905937310492,0.11737905937310492,negative,0.8892480514601656,geographic,True,False,False,False
merchant_city_Andover,-0.11730328472128515,0.11730328472128515,negative,0.8893154364746522,geographic,True,False,False,False
merchant_city_Long Beach,-0.11710160689726853,0.11710160689726853,negative,0.8894948097639441,geographic,True,False,False,False
merchant_city_Orangeburg,-0.1162071385967571,0.1162071385967571,negative,0.8902907906114951,geographic,True,False,False,False
merchant_city_Anchorage,-0.1160142220066757,0.1160142220066757,negative,0.8904625590429581,geographic,True,False,False,False
merchant_city_Atlantic,-0.11588397433809425,0.11588397433809425,negative,0.8905785472686665,geographic,True,False,False,False
merchant_city_Inglewood,-0.11584189451945634,0.11584189451945634,negative,0.8906160234409082,geographic,True,False,False,False
merchant_city_Lombard,-0.11534875161678444,0.11534875161678444,negative,0.8910553327240984,geographic,True,False,False,False
merchant_city_Wilson,-0.11458300254986606,0.11458300254986606,negative,0.8917379188251855,geographic,True,False,False,False
merchant_city_Findlay,-0.11450317634347312,0.11450317634347312,negative,0.8918091057215942,geographic,True,False,False,False
merchant_city_Compton,-0.11445922777811833,0.11445922777811833,negative,0.8918483003136277,geographic,True,False,False,False
merchant_city_Overland Park,-0.11340857229293248,0.11340857229293248,negative,0.8927858180401348,geographic,True,False,False,False
merchant_city_Galveston,-0.11286723997353897,0.11286723997353897,negative,0.8932692426926251,geographic,True,False,False,False
merchant_city_Odessa,-0.11265707049663437,0.11265707049663437,negative,0.8934570003518701,geographic,True,False,False,False
merchant_city_Modesto,-0.11244043832010875,0.11244043832010875,negative,0.8936505728527474,geographic,True,False,False,False
"mcc_description_Recreational Sports, Clubs",-0.11224473890169964,0.11224473890169964,negative,0.8938254768638642,risk,False,False,False,True
mcc_7802,-0.11224473890169964,0.11224473890169964,negative,0.8938254768638642,risk,False,False,False,True
merchant_city_Minden,-0.11207460885117669,0.11207460885117669,negative,0.8939775563736821,geographic,True,False,False,False
merchant_city_Clinton Township,-0.11191720667804153,0.11191720667804153,negative,0.8941182814587161,geographic,True,False,False,False
merchant_city_Alpharetta,-0.11187977770342458,0.11187977770342458,negative,0.8941517480154828,geographic,True,False,False,False
merchant_city_West Covina,-0.11161109195801518,0.11161109195801518,negative,0.8943920261226131,geographic,True,False,False,False
merchant_city_Lawrence,-0.11157176844434055,0.11157176844434055,negative,0.8944271974512085,geographic,True,False,False,False
merchant_city_Zebulon,-0.11134549599032519,0.11134549599032519,negative,0.8946296045868298,geographic,True,False,False,False
merchant_city_Monroe Township,-0.11126102046863268,0.11126102046863268,negative,0.8947051820815781,geographic,True,False,False,False
merchant_city_Lakeside,-0.11095361559854655,0.11095361559854655,negative,0.8949802610899885,geographic,True,False,False,False
merchant_city_Lexington,-0.11041976228344222,0.11041976228344222,negative,0.8954581768264239,geographic,True,False,False,False
merchant_city_Salt Lake City,-0.11036649118587333,0.11036649118587333,negative,0.8955058801369231,geographic,True,False,False,False
merchant_city_Port Orange,-0.11027508229874876,0.11027508229874876,negative,0.8955877410741916,geographic,True,False,False,False
merchant_city_Holly,-0.10987512990155222,0.10987512990155222,negative,0.8959460051776518,geographic,True,False,False,False
merchant_city_San Leandro,-0.1098071235012459,0.1098071235012459,negative,0.8960069373121968,geographic,True,False,False,False
merchant_city_Bean Station,-0.10964211893502622,0.10964211893502622,negative,0.8961547947464583,geographic,True,False,False,False
merchant_city_Vacaville,-0.1096306238006564,0.1096306238006564,negative,0.8961650962254484,geographic,True,False,False,False
merchant_city_Maud,-0.1094497840206134,0.1094497840206134,negative,0.8963271731788706,geographic,True,False,False,False
merchant_city_Lorena,-0.10866076271161244,0.10866076271161244,negative,0.8970346734980545,geographic,True,False,False,False
merchant_city_Georgetown,-0.10827049528224598,0.10827049528224598,negative,0.8973848252360983,geographic,True,False,False,False
merchant_city_Willowbrook,-0.10818135902732412,0.10818135902732412,negative,0.8974648183237327,geographic,True,False,False,False
merchant_city_Leetonia,-0.10816851500207177,0.10816851500207177,negative,0.8974763454585496,geographic,True,False,False,False
merchant_city_West Union,-0.107780487495609,0.107780487495609,negative,0.8978246585401451,geographic,True,False,False,False
merchant_state_NY,-0.10772834813975964,0.10772834813975964,negative,0.897871471759902,geographic,True,False,False,False
merchant_city_Conway,-0.10714905481943017,0.10714905481943017,negative,0.8983917533892936,geographic,True,False,False,False
merchant_city_Auburn,-0.10712351429487381,0.10712351429487381,negative,0.8984146990789534,geographic,True,False,False,False
merchant_city_Glade Valley,-0.10630079927913495,0.10630079927913495,negative,0.8991541424761309,geographic,True,False,False,False
merchant_city_The Villages,-0.1059753391023644,0.1059753391023644,negative,0.8994468289686004,geographic,True,False,False,False
merchant_city_Chaparral,-0.10561221707298311,0.10561221707298311,negative,0.8997734972330882,geographic,True,False,False,False
mcc_description_Fabricated Structural Metal Products,-0.10558844881068649,0.10558844881068649,negative,0.8997948835397346,risk,False,False,False,True
mcc_3009,-0.10558844881068649,0.10558844881068649,negative,0.8997948835397346,risk,False,False,False,True
merchant_city_Germantown,-0.105477456709398,0.105477456709398,negative,0.8998947592071899,geographic,True,False,False,False
merchant_city_Naples,-0.10504610866688426,0.10504610866688426,negative,0.9002830107798003,geographic,True,False,False,False
merchant_city_Pleasant Hill,-0.10502460454320806,0.10502460454320806,negative,0.900302370785167,geographic,True,False,False,False
merchant_city_Apex,-0.10464586288069407,0.10464586288069407,negative,0.9006434173820441,geographic,True,False,False,False
merchant_city_Erie,-0.10424122244007789,0.10424122244007789,negative,0.9010079278741612,geographic,True,False,False,False
merchant_city_Lake Charles,-0.10396674773066156,0.10396674773066156,negative,0.9012552657057832,geographic,True,False,False,False
merchant_city_Jersey City,-0.10358142484011469,0.10358142484011469,negative,0.9016026069048454,geographic,True,False,False,False
merchant_city_High Point,-0.10277443554197195,0.10277443554197195,negative,0.9023304842148936,geographic,True,False,False,False
merchant_city_Balch Springs,-0.10270561197041238,0.10270561197041238,negative,0.9023925879586205,geographic,True,False,False,False
merchant_city_Roswell,-0.1026182751999467,0.1026182751999467,negative,0.9024714034546404,geographic,True,False,False,False
merchant_city_Lakeland,-0.10223021255002822,0.10223021255002822,negative,0.9028216868604981,geographic,True,False,False,False
merchant_city_Mount Holly,-0.10102058733547982,0.10102058733547982,negative,0.9039144235048242,geographic,True,False,False,False
merchant_city_Waterloo,-0.1005556121920671,0.1005556121920671,negative,0.9043348189726735,geographic,True,False,False,False
merchant_city_Waterford,-0.10027995893884879,0.10027995893884879,negative,0.9045841361684912,geographic,True,False,False,False
merchant_city_Gardena,-0.10026615272375557,0.10026615272375557,negative,0.9045966251378577,geographic,True,False,False,False
merchant_city_Albany,-0.10008615932450032,0.10008615932450032,negative,0.9047594612136408,geographic,True,False,False,False
merchant_city_Greer,-0.09983533570065836,0.09983533570065836,negative,0.9049864247231227,geographic,True,False,False,False
merchant_city_Cincinnati,-0.09977008455580026,0.09977008455580026,negative,0.9050454780500446,geographic,True,False,False,False
merchant_city_Centralia,-0.09968235050381481,0.09968235050381481,negative,0.9051248848403538,geographic,True,False,False,False
merchant_city_Vincentown,-0.09964732270089965,0.09964732270089965,negative,0.9051565899317102,geographic,True,False,False,False
merchant_city_Strongsville,-0.09961289794132673,0.09961289794132673,negative,0.9051877502660349,geographic,True,False,False,False
merchant_city_Hobbs,-0.09943110926273369,0.09943110926273369,negative,0.9053523181088665,geographic,True,False,False,False
merchant_city_Parker,-0.09923305979062944,0.09923305979062944,negative,0.9055316404142941,geographic,True,False,False,False
merchant_city_Morgan Hill,-0.09922144078500353,0.09922144078500353,negative,0.9055421618526428,geographic,True,False,False,False
mcc_3075,-0.09917265176701792,0.09917265176701792,negative,0.9055863434432436,risk,False,False,False,True
"mcc_description_Bolt, Nut, Screw, Rivet Manufacturing",-0.09917265176701792,0.09917265176701792,negative,0.9055863434432436,risk,False,False,False,True
merchant_city_Vance,-0.09891376981512955,0.09891376981512955,negative,0.9058208137521937,geographic,True,False,False,False
merchant_city_Mulberry,-0.09814541615479964,0.09814541615479964,negative,0.9065170719420536,geographic,True,False,False,False
merchant_city_Henrico,-0.09792494621791988,0.09792494621791988,negative,0.9067169537368388,geographic,True,False,False,False
merchant_city_Coos Bay,-0.09765138120550372,0.09765138120550372,negative,0.9069650337029981,geographic,True,False,False,False
merchant_city_Newport,-0.09748347666339924,0.09748347666339924,negative,0.9071173300369522,geographic,True,False,False,False
merchant_city_Marietta,-0.0974322489195579,0.0974322489195579,negative,0.9071638008014553,geographic,True,False,False,False
merchant_state_Canada,-0.09726654404065878,0.09726654404065878,negative,0.907314134724397,geographic,True,False,False,False
merchant_city_Lynnwood,-0.09709227440613699,0.09709227440613699,negative,0.9074722658053745,geographic,True,False,False,False
merchant_city_San Fernando,-0.09696068907803622,0.09696068907803622,negative,0.9075916836978619,geographic,True,False,False,False
merchant_city_Milwaukee,-0.09594652081777112,0.09594652081777112,negative,0.908512601280507,geographic,True,False,False,False
merchant_city_Williston Park,-0.09593338826755225,0.09593338826755225,negative,0.9085245324462109,geographic,True,False,False,False
merchant_city_Ukiah,-0.09583720809342489,0.09583720809342489,negative,0.9086119186962855,geographic,True,False,False,False
merchant_city_North Liberty,-0.09522663803906023,0.09522663803906023,negative,0.9091668593227046,geographic,True,False,False,False
merchant_city_Dayton,-0.09517666893353696,0.09517666893353696,negative,0.9092122907125099,geographic,True,False,False,False
merchant_city_Gooding,-0.09483217043575205,0.09483217043575205,negative,0.9095255669393244,geographic,True,False,False,False
merchant_city_Westfield,-0.0946307504262207,0.0946307504262207,negative,0.9097087820386605,geographic,True,False,False,False
merchant_city_Stamford,-0.09461287111811026,0.09461287111811026,negative,0.9097250471476693,geographic,True,False,False,False
merchant_city_Coppell,-0.09455535488917316,0.09455535488917316,negative,0.9097773726065179,geographic,True,False,False,False
merchant_city_Anderson,-0.09439556247358873,0.09439556247358873,negative,0.9099227597461026,geographic,True,False,False,False
merchant_city_Miamisburg,-0.0942932669910196,0.0942932669910196,negative,0.9100158454949561,geographic,True,False,False,False
merchant_city_Claremont,-0.09352144625875927,0.09352144625875927,negative,0.9107184857124574,geographic,True,False,False,False
merchant_city_Boca Raton,-0.09299551394569965,0.09299551394569965,negative,0.9111975879688298,geographic,True,False,False,False
merchant_city_Anaheim,-0.09291682596748967,0.09291682596748967,negative,0.9112692910858265,geographic,True,False,False,False
merchant_city_New Bern,-0.09264729656538925,0.09264729656538925,negative,0.9115149380560588,geographic,True,False,False,False
merchant_city_Providence,-0.0923920108240785,0.0923920108240785,negative,0.9117476645273471,geographic,True,False,False,False
merchant_city_San Marcos,-0.09223392516240136,0.09223392516240136,negative,0.9118918101535547,geographic,True,False,False,False
merchant_city_Sullivan,-0.09199582091607897,0.09199582091607897,negative,0.91210896131702,geographic,True,False,False,False
merchant_city_Rockton,-0.09186342284481594,0.09186342284481594,negative,0.9122297307789256,geographic,True,False,False,False
